step,dataset,sample_id,mode,height,width,psnr_vs_vae,ssim_vs_vae,psnr_vs_raw,ssim_vs_raw,rgb_l1_vs_vae,hf_error_vs_vae,lf_drift_vs_base,lpips_vs_vae,feature_l1_base,feature_l1_1step,feature_l1_4step,gate_mean
6063,Manga109,GarakutayaManta,rf_4step,1168,816,26.95582661303149,0.8537399768829346,26.592038439930604,0.8412477374076843,0.052915945649147034,0.02826491743326187,0.022140424698591232,0.014948428608477116,4.840269565582275,3.6179635524749756,3.69273042678833,0.9949145317077637
6063,Manga109,GinNoChimera,feature_bicubic,1168,816,25.75052452489354,0.8582813739776611,25.58891687441376,0.8544378280639648,0.04272962734103203,0.026970194652676582,0.015405147336423397,0.05230680853128433,4.914065837860107,3.859576940536499,3.9210057258605957,0.9966755509376526
6063,Manga109,GinNoChimera,rf_1step,1168,816,32.41004787014274,0.9380990266799927,31.708233423990983,0.9315075874328613,0.027400249615311623,0.012450763955712318,0.018617279827594757,0.007393425330519676,4.914065837860107,3.859576940536499,3.9210057258605957,0.9966755509376526
6063,Manga109,GinNoChimera,rf_4step,1168,816,32.14745271716701,0.936358630657196,31.531783929032947,0.9298986196517944,0.02906273491680622,0.012702741660177708,0.020121833309531212,0.00811090413480997,4.914065837860107,3.859576940536499,3.9210057258605957,0.9966755509376526
6063,Manga109,Hamlet,feature_bicubic,1168,816,20.021001847391638,0.8045945763587952,19.981787517181957,0.8032934665679932,0.08755213022232056,0.06005362048745155,0.028141487389802933,0.04885402321815491,4.64110803604126,3.441194772720337,3.542772054672241,0.9546218514442444
6063,Manga109,Hamlet,rf_1step,1168,816,26.785075899834272,0.9360594153404236,26.68751066756572,0.9330419898033142,0.043722327798604965,0.023549193516373634,0.019731992855668068,0.009086872451007366,4.64110803604126,3.441194772720337,3.542772054672241,0.9546218514442444
6063,Manga109,Hamlet,rf_4step,1168,816,26.550060037853026,0.9343283772468567,26.465640214938375,0.9313890337944031,0.04423791915178299,0.024157466366887093,0.020020367577672005,0.009387546218931675,4.64110803604126,3.441194772720337,3.542772054672241,0.9546218514442444
6063,Manga109,HanzaiKousyouninMinegishiEitarou,feature_bicubic,1168,816,22.097730881582503,0.7502217292785645,22.00785078013338,0.7462380528450012,0.08321090787649155,0.05247141048312187,0.026193995028734207,0.06013261899352074,4.944864273071289,3.673536539077759,3.747286558151245,0.9923379421234131
6063,Manga109,HanzaiKousyouninMinegishiEitarou,rf_1step,1168,816,27.997452826866073,0.8970544934272766,27.750017078241815,0.8885756134986877,0.04556974396109581,0.023855561390519142,0.019964877516031265,0.01007459033280611,4.944864273071289,3.673536539077759,3.747286558151245,0.9923379421234131
6063,Manga109,HanzaiKousyouninMinegishiEitarou,rf_4step,1168,816,27.563765181843433,0.8932141661643982,27.348114897562308,0.8854138851165771,0.048769041895866394,0.024464797228574753,0.023081857711076736,0.012095345184206963,4.944864273071289,3.673536539077759,3.747286558151245,0.9923379421234131
6063,Manga109,HaruichibanNoFukukoro,feature_bicubic,1168,816,25.65389537544383,0.8519536852836609,25.505671126376768,0.8462305665016174,0.05143381282687187,0.029609790071845055,0.019335150718688965,0.02521568536758423,5.019184589385986,3.832904815673828,3.9053754806518555,0.993855893611908
6063,Manga109,HaruichibanNoFukukoro,rf_1step,1168,816,30.775944260993523,0.9342171549797058,30.2865848836942,0.9236335158348083,0.037223491817712784,0.012849333696067333,0.026743339374661446,0.006219280883669853,5.019184589385986,3.832904815673828,3.9053754806518555,0.993855893611908
6063,Manga109,HaruichibanNoFukukoro,rf_4step,1168,816,30.60836842539874,0.9321743249893188,30.13334662998602,0.9216815233230591,0.03864705190062523,0.013012951239943504,0.028267355635762215,0.007160011678934097,5.019184589385986,3.832904815673828,3.9053754806518555,0.993855893611908
6063,Manga109,HarukaRefrain,feature_bicubic,1168,816,24.07127156605209,0.7925429344177246,23.899142186782694,0.785974383354187,0.06049225106835365,0.04008849337697029,0.017568467184901237,0.047518596053123474,4.836911678314209,3.8196237087249756,3.890007972717285,0.9976722598075867
6063,Manga109,HarukaRefrain,rf_1step,1168,816,29.458297958226275,0.8993859887123108,28.95889808699579,0.8883352875709534,0.037841200828552246,0.020476019009947777,0.018123187124729156,0.013112906366586685,4.836911678314209,3.8196237087249756,3.890007972717285,0.9976722598075867
6063,Manga109,HarukaRefrain,rf_4step,1168,816,29.115283684255566,0.8981176018714905,28.652522721045752,0.8874214887619019,0.03963164985179901,0.02075720578432083,0.01968066580593586,0.014522181823849678,4.836911678314209,3.8196237087249756,3.890007972717285,0.9976722598075867
6063,Manga109,HealingPlanet,feature_bicubic,1168,816,23.00753800949479,0.8064814209938049,22.8480326788277,0.7970852255821228,0.06542915105819702,0.04168526828289032,0.020524553954601288,0.036481842398643494,4.885959148406982,3.7685768604278564,3.8424417972564697,0.9961364269256592
6063,Manga109,HealingPlanet,rf_1step,1168,816,29.33589752047424,0.8914722800254822,28.785438634453957,0.8671981692314148,0.04222321882843971,0.018338583409786224,0.026632171124219894,0.0073807439766824245,4.885959148406982,3.7685768604278564,3.8424417972564697,0.9961364269256592
6063,Manga109,HealingPlanet,rf_4step,1168,816,28.9323368197549,0.8849714398384094,28.42280351090444,0.8621979355812073,0.04531965032219887,0.018527494743466377,0.029940219596028328,0.008498343639075756,4.885959148406982,3.7685768604278564,3.8424417972564697,0.9961364269256592
6063,Manga109,HeiseiJimen,feature_bicubic,1168,816,23.037854314913794,0.7682791948318481,22.726553287443583,0.7582966685295105,0.07024446874856949,0.04447951912879944,0.023590410128235817,0.05095238983631134,4.85399055480957,3.6656079292297363,3.751039981842041,0.9960092306137085
6063,Manga109,HeiseiJimen,rf_1step,1168,816,27.84426094349614,0.8938373923301697,27.203099139091517,0.8799260854721069,0.04443879425525665,0.022585248574614525,0.02138703502714634,0.015037056058645248,4.85399055480957,3.6656079292297363,3.751039981842041,0.9960092306137085
6063,Manga109,HeiseiJimen,rf_4step,1168,816,27.533941709828284,0.8916791677474976,27.014419868011046,0.8787837028503418,0.04562656953930855,0.022956794127821922,0.021243803203105927,0.018330173566937447,4.85399055480957,3.6656079292297363,3.751039981842041,0.9960092306137085
6063,Manga109,HighschoolKimengumi_vol01,feature_bicubic,1168,816,16.57890088089662,0.6198086738586426,16.591185399675453,0.6151525378227234,0.1616031676530838,0.10832160711288452,0.04127619042992592,0.1288428008556366,5.1515421867370605,3.6884212493896484,3.7517354488372803,0.996942937374115
6063,Manga109,HighschoolKimengumi_vol01,rf_1step,1168,816,23.67381980281861,0.8822042346000671,23.6311627864152,0.8744743466377258,0.0734754353761673,0.038399189710617065,0.026783062145113945,0.023030884563922882,5.1515421867370605,3.6884212493896484,3.7517354488372803,0.996942937374115
