dataset,sample_id,mode,height,width,psnr_vs_vae,ssim_vs_vae,psnr_vs_raw,ssim_vs_raw,base_psnr_rgb,base_ssim_rgb,base_l1_rgb,base_grad_l1,hf_energy,hf_gain_vs_base_up,hf_error_vs_vae,lf_drift_vs_base
Urban100,img057,feature_bicubic,720,1024,23.48560578230373,0.7078489065170288,23.265015497852083,0.705449640750885,24.932237693868295,0.8178600072860718,0.0313725583255291,0.07848256826400757,0.04061680659651756,1.6784586062870588,0.05015425756573677,0.01983628422021866
Urban100,img057,rf_1step,720,1024,28.733408491087186,0.8656553030014038,28.310300337707154,0.8570569157600403,29.80323362502692,0.9236653447151184,0.019116312265396118,0.04823041707277298,0.02717042714357376,1.1227972136917568,0.027601279318332672,0.013207207433879375
Urban100,img058,feature_bicubic,688,1024,19.319337784928074,0.6227113008499146,19.212418614811114,0.6171538829803467,20.45379495981946,0.7623593807220459,0.06007330119609833,0.14472192525863647,0.07540998607873917,1.5856854052214695,0.09158286452293396,0.03321125730872154
Urban100,img058,rf_1step,688,1024,23.40160021508135,0.8288010954856873,23.22717854942955,0.8215062618255615,24.227024359401565,0.9090309143066406,0.037182264029979706,0.09609344601631165,0.050240408629179,1.0564314735779077,0.052521951496601105,0.02035112865269184
Urban100,img059,feature_bicubic,656,1024,17.176232276046967,0.5824481248855591,17.091415441431074,0.5804471969604492,19.33957998236749,0.6732925772666931,0.05414709821343422,0.15270495414733887,0.07954050600528717,1.6963382231864412,0.1113441064953804,0.01842685602605343
Urban100,img059,rf_1step,656,1024,20.020743366277095,0.730434238910675,19.920801690786945,0.727406919002533,21.747712218720643,0.8175237774848938,0.03865266591310501,0.11487175524234772,0.053868360817432404,1.1488355312818264,0.0779172033071518,0.011626873165369034
Urban100,img060,feature_bicubic,672,1024,17.922823301984643,0.33812347054481506,17.74793451955705,0.3342907130718231,19.84947385831428,0.5567840933799744,0.07169664651155472,0.17940044403076172,0.102934330701828,1.8279024389211262,0.14189808070659637,0.027557672932744026
Urban100,img060,rf_1step,672,1024,20.677687483539664,0.5516729354858398,20.42863807918312,0.5444865822792053,22.775279585709768,0.77053302526474,0.04854847490787506,0.13292880356311798,0.06629714369773865,1.1773011961348356,0.09960997104644775,0.017922883853316307
Urban100,img061,feature_bicubic,672,1024,19.403459554480417,0.5198187232017517,19.164648406121493,0.5147237777709961,20.7473989481718,0.6571251153945923,0.0599624440073967,0.14557376503944397,0.07956058531999588,1.8233513890826436,0.10055278241634369,0.028091561049222946
Urban100,img061,rf_1step,672,1024,22.556591481978355,0.7198218107223511,22.171446648112834,0.7116740942001343,23.409327411478206,0.8229567408561707,0.042407650500535965,0.1098436564207077,0.046737007796764374,1.0711081089341723,0.06434638053178787,0.017559736967086792
Urban100,img062,feature_bicubic,672,1024,16.441197651848622,0.540043294429779,16.508150986973664,0.5391016602516174,18.135567389060725,0.6790691018104553,0.06940138339996338,0.1895420104265213,0.0918673649430275,1.6060116340552284,0.12251367419958115,0.03038771264255047
Urban100,img062,rf_1step,672,1024,19.62449651562474,0.7581645250320435,19.71571875406268,0.755647599697113,20.940913194539753,0.84804767370224,0.04589700326323509,0.13137002289295197,0.05912107601761818,1.0335458730207625,0.07750891894102097,0.019065627828240395
Urban100,img063,feature_bicubic,976,992,15.117118756269559,0.3341301381587982,15.028397023494115,0.32203856110572815,17.04272310247555,0.5657569169998169,0.0846853256225586,0.2149209976196289,0.12602540850639343,1.888328060143943,0.16409917175769806,0.03628582879900932
Urban100,img063,rf_1step,976,992,20.56316338013628,0.5453564524650574,20.28601422542223,0.5318613052368164,22.477113577134418,0.7687265872955322,0.04691488295793533,0.13602741062641144,0.08393625169992447,1.257676378333114,0.09725160896778107,0.02043537236750126
Urban100,img064,feature_bicubic,672,1024,21.73605768023858,0.6012138724327087,21.508190531271275,0.5960891246795654,23.30378213956024,0.7713611125946045,0.04631796479225159,0.10175180435180664,0.0637977123260498,1.8700793837383727,0.07633601874113083,0.025921644642949104
Urban100,img064,rf_1step,672,1024,25.85692861870395,0.7937747240066528,25.46590490437996,0.7863346338272095,27.595896120038205,0.9049714803695679,0.027597611770033836,0.06732400506734848,0.03834876790642738,1.1241036337958927,0.04453565552830696,0.014752076007425785
Urban100,img065,feature_bicubic,672,1024,20.64430169173533,0.4946906864643097,20.373916891797236,0.48417821526527405,21.82616850748845,0.6644048690795898,0.058273620903491974,0.1294100433588028,0.07529321312904358,1.8284589188197478,0.09174080193042755,0.028726335614919662
Urban100,img065,rf_1step,672,1024,24.236517756563487,0.7396692633628845,23.830989458235557,0.7279177904129028,25.53938718415063,0.8586224317550659,0.0369710735976696,0.08974939584732056,0.04556754603981972,1.1065856071574482,0.05536819249391556,0.01856376975774765
Urban100,img066,feature_bicubic,864,1024,18.30336927288924,0.43579748272895813,18.068313908431325,0.4303663671016693,20.311960294251897,0.6523305773735046,0.060530275106430054,0.15525785088539124,0.09083536267280579,1.886486042355012,0.11955723166465759,0.024222135543823242
