step,dataset,sample_id,mode,height,width,psnr_vs_vae,ssim_vs_vae,psnr_vs_raw,ssim_vs_raw,rgb_l1_vs_vae,hf_error_vs_vae,lf_drift_vs_base,lpips_vs_vae,feature_l1_base,feature_l1_1step,feature_l1_4step,gate_mean
6063,FLUX179,img_0000120,feature_bicubic,1024,1024,23.65321177010113,0.710171639919281,23.54047337595273,0.7109567523002625,0.07477325201034546,0.047790251672267914,0.021648451685905457,0.09150566160678864,4.400744438171387,3.159626007080078,3.230372428894043,0.9967262744903564
6063,FLUX179,img_0000120,rf_1step,1024,1024,27.40033601924352,0.853594183921814,27.213718216020084,0.8522595763206482,0.04684694856405258,0.02756849303841591,0.016097307205200195,0.02830122597515583,4.400744438171387,3.159626007080078,3.230372428894043,0.9967262744903564
6063,FLUX179,img_0000120,rf_4step,1024,1024,27.14682576586054,0.8521787524223328,26.986118231369925,0.8512086868286133,0.04870167374610901,0.027788087725639343,0.017676373943686485,0.03240921348333359,4.400744438171387,3.159626007080078,3.230372428894043,0.9967262744903564
6063,FLUX179,img_0000121,feature_bicubic,1024,1024,28.846946762725295,0.8785430788993835,28.709830359699858,0.8814689517021179,0.03314613550901413,0.01915987953543663,0.01255015842616558,0.04494565725326538,3.8744001388549805,2.8382363319396973,2.8961567878723145,0.9733738303184509
6063,FLUX179,img_0000121,rf_1step,1024,1024,32.50508291130559,0.9258935451507568,31.902725192445466,0.8976120352745056,0.024061352014541626,0.012197631411254406,0.015543761663138866,0.015321720391511917,3.8744001388549805,2.8382363319396973,2.8961567878723145,0.9733738303184509
6063,FLUX179,img_0000121,rf_4step,1024,1024,32.271737935067634,0.9226642847061157,31.671188626371375,0.8934218883514404,0.02536172792315483,0.012200141325592995,0.017066657543182373,0.01475059799849987,3.8744001388549805,2.8382363319396973,2.8961567878723145,0.9733738303184509
6063,FLUX179,img_0000122,feature_bicubic,1024,1024,25.064531479908187,0.7515872716903687,24.95747076846499,0.751502275466919,0.049035780131816864,0.038558654487133026,0.009783132001757622,0.09863396733999252,3.7904739379882812,3.069416046142578,3.147251605987549,0.9913111925125122
6063,FLUX179,img_0000122,rf_1step,1024,1024,27.53160730475873,0.8200303912162781,27.36728408163373,0.8176549673080444,0.03756546974182129,0.028587667271494865,0.009021511301398277,0.0529492050409317,3.7904739379882812,3.069416046142578,3.147251605987549,0.9913111925125122
6063,FLUX179,img_0000122,rf_4step,1024,1024,27.361817929294997,0.8189449310302734,27.239949709049647,0.817999541759491,0.038666799664497375,0.02878795564174652,0.009830405935645103,0.047575853765010834,3.7904739379882812,3.069416046142578,3.147251605987549,0.9913111925125122
6063,FLUX179,img_0000123,feature_bicubic,1024,1024,27.416144499065194,0.8152744174003601,27.239898294257635,0.8148847818374634,0.03884569928050041,0.028110425919294357,0.01004431676119566,0.08477848768234253,3.6926660537719727,2.923285484313965,2.992168664932251,0.9911134839057922
6063,FLUX179,img_0000123,rf_1step,1024,1024,30.485163738265506,0.861720085144043,30.08457940131647,0.8588346242904663,0.029358720406889915,0.02118675969541073,0.011897372081875801,0.04091900959610939,3.6926660537719727,2.923285484313965,2.992168664932251,0.9911134839057922
6063,FLUX179,img_0000123,rf_4step,1024,1024,30.313800850064993,0.8606212139129639,29.980117225771092,0.8578845858573914,0.030450118705630302,0.021374940872192383,0.013380385935306549,0.0387524850666523,3.6926660537719727,2.923285484313965,2.992168664932251,0.9911134839057922
6063,FLUX179,img_0000124,feature_bicubic,1024,1024,25.003590834662855,0.7405910491943359,24.99204019492275,0.740973174571991,0.054037295281887054,0.03946806490421295,0.012789762578904629,0.09749849885702133,3.8451499938964844,2.9503183364868164,3.018322229385376,0.9694947004318237
6063,FLUX179,img_0000124,rf_1step,1024,1024,27.557938458101393,0.8220690488815308,27.491572607543162,0.8201978206634521,0.03885906934738159,0.02739313803613186,0.010592848062515259,0.03835766762495041,3.8451499938964844,2.9503183364868164,3.018322229385376,0.9694947004318237
6063,FLUX179,img_0000124,rf_4step,1024,1024,27.39130103869561,0.821490466594696,27.32494849822135,0.8197574615478516,0.039790526032447815,0.02759389579296112,0.011813253164291382,0.03330529108643532,3.8451499938964844,2.9503183364868164,3.018322229385376,0.9694947004318237
6063,FLUX179,img_0000125,feature_bicubic,1024,1024,24.279078249119195,0.7355000972747803,24.149008708807017,0.7374700307846069,0.06286466121673584,0.04094996675848961,0.018474562093615532,0.07715458422899246,4.274306297302246,3.064873695373535,3.1513779163360596,0.9976505041122437
6063,FLUX179,img_0000125,rf_1step,1024,1024,28.599793631430238,0.8752297759056091,28.339641957939087,0.8718918561935425,0.03852241486310959,0.02253686636686325,0.014780539087951183,0.02138656936585903,4.274306297302246,3.064873695373535,3.1513779163360596,0.9976505041122437
6063,FLUX179,img_0000125,rf_4step,1024,1024,28.36431041153373,0.8727089762687683,28.142348159365007,0.8693547248840332,0.03964848071336746,0.02273043617606163,0.01595921628177166,0.023308344185352325,4.274306297302246,3.064873695373535,3.1513779163360596,0.9976505041122437
6063,FLUX179,img_0000126,feature_bicubic,1024,1024,21.57825612579575,0.6425280570983887,21.48735496024098,0.6439834237098694,0.09709930419921875,0.06809476017951965,0.024978559464216232,0.12234942615032196,4.31654167175293,3.1969337463378906,3.270979404449463,0.9989091157913208
6063,FLUX179,img_0000126,rf_1step,1024,1024,25.626586148544238,0.803868293762207,25.57401294493523,0.8038138151168823,0.06001019477844238,0.0397205576300621,0.01595344766974449,0.04406321793794632,4.31654167175293,3.1969337463378906,3.270979404449463,0.9989091157913208
6063,FLUX179,img_0000126,rf_4step,1024,1024,25.390727498085376,0.803176760673523,25.35232060441202,0.80314040184021,0.06209089607000351,0.040112510323524475,0.018202101811766624,0.04242608696222305,4.31654167175293,3.1969337463378906,3.270979404449463,0.9989091157913208
6063,FLUX179,img_0000127,feature_bicubic,1024,1024,27.34757683210522,0.8819174766540527,27.091985733427315,0.8809593915939331,0.03815409541130066,0.022588856518268585,0.014200428500771523,0.05107790231704712,3.870417833328247,2.833214282989502,2.8759186267852783,0.9870253801345825
6063,FLUX179,img_0000127,rf_1step,1024,1024,31.061134276723983,0.9357863664627075,30.443617996825758,0.9323627352714539,0.023955201730132103,0.014291147701442242,0.01119215041399002,0.012066943570971489,3.870417833328247,2.833214282989502,2.8759186267852783,0.9870253801345825
6063,FLUX179,img_0000127,rf_4step,1024,1024,30.846521804816174,0.9352684020996094,30.29180783434586,0.9322514533996582,0.02526664361357689,0.014362938702106476,0.012694589793682098,0.01223628781735897,3.870417833328247,2.833214282989502,2.8759186267852783,0.9870253801345825
6063,FLUX179,img_0000128,feature_bicubic,1024,1024,31.39893269918907,0.8632982969284058,31.26955164419722,0.8659033179283142,0.025755811482667923,0.01844438910484314,0.008127774111926556,0.06097148731350899,3.472097396850586,2.814025402069092,2.9183030128479004,0.9241435527801514
6063,FLUX179,img_0000128,rf_1step,1024,1024,34.198229429140696,0.9077538251876831,33.7816923787171,0.9012609720230103,0.01883472129702568,0.013706977479159832,0.00885707512497902,0.021531473845243454,3.472097396850586,2.814025402069092,2.9183030128479004,0.9241435527801514
6063,FLUX179,img_0000128,rf_4step,1024,1024,33.863601353455536,0.9049561023712158,33.41824901156348,0.8981708884239197,0.020263221114873886,0.013817950151860714,0.011161861941218376,0.02030811831355095,3.472097396850586,2.814025402069092,2.9183030128479004,0.9241435527801514
6063,FLUX179,img_0000129,feature_bicubic,1024,1024,27.540772227683284,0.8369631767272949,27.336632894718832,0.8368722796440125,0.04224897176027298,0.026455402374267578,0.014945968985557556,0.06148205325007439,4.29586935043335,2.9861698150634766,3.0519745349884033,0.9964300990104675
6063,FLUX179,img_0000129,rf_1step,1024,1024,32.71377254925681,0.9294403791427612,32.166088552360186,0.9258362650871277,0.024971365928649902,0.014436572790145874,0.013210567645728588,0.014501944184303284,4.29586935043335,2.9861698150634766,3.0519745349884033,0.9964300990104675
6063,FLUX179,img_0000129,rf_4step,1024,1024,32.46341547997723,0.9283509254455566,31.865301938081913,0.9243878722190857,0.0264449305832386,0.01447596587240696,0.015498517081141472,0.01572137512266636,4.29586935043335,2.9861698150634766,3.0519745349884033,0.9964300990104675
6063,FLUX179,img_0000130,feature_bicubic,1024,1024,25.583628532326067,0.7497996091842651,25.511577547569686,0.7557844519615173,0.052236638963222504,0.0362321212887764,0.015154070220887661,0.10415740311145782,4.201536178588867,3.1861777305603027,3.2669782638549805,0.9840488433837891
6063,FLUX179,img_0000130,rf_1step,1024,1024,28.90780807718395,0.8481367826461792,28.80835168771357,0.8379042148590088,0.034950681030750275,0.02370206080377102,0.011183679103851318,0.028804708272218704,4.201536178588867,3.1861777305603027,3.2669782638549805,0.9840488433837891
6063,FLUX179,img_0000130,rf_4step,1024,1024,28.71766059490011,0.8474032878875732,28.626976021867318,0.8361107707023621,0.03604704141616821,0.023775801062583923,0.013035127893090248,0.028524121269583702,4.201536178588867,3.1861777305603027,3.2669782638549805,0.9840488433837891
6063,FLUX179,img_0000131,feature_bicubic,1024,1024,32.633153496495645,0.917879581451416,32.61897820408797,0.9201551675796509,0.02830490469932556,0.011432958766818047,0.015368896536529064,0.04217822477221489,4.243318557739258,2.949216365814209,3.0122814178466797,0.9936983585357666
